"Name","Title"
Alden H. Norton,Super Science Stories (CANADIAN) 1942 Vol. 01 # 01 August (FIRST ISSUE): Cross of Mercrux / The Wicked People / Child of the Green Light / Spaceship from Korl / Atrakin and the Man / The Waters Under the Earth / Pendulum
Alden H. Norton,Award Science Fiction Reader
Alden H. Norton,AWARD SCIENCE FICTION READER
Alden H. Norton,AWARD SCIENCE FICTION READER
Alec Templeton,"A Merry Christmas in Song, Verse, and Story"
Alex,"FANTASTIC Stories: February, Feb. 1973 ('The Fallible Fiend')"
Alex Apostolides,PORTALS OF TOMORROW: The Altruists; The Hypnoglyph; Testament of Andros; Gratitude Gruaranteed; Rustle of Wings; The Other Tiger; Civilized; Stickeney and the Critic; The Word; Hermit on Bikini; Jezebel; D. Pl from Tomorrow; Potential; Eye for Iniquity 
Alex Apostolides,PORTALS OF TOMORROW: The Altruists; The Hypnoglyph; Testament of Andros; Gratitude Gruaranteed; Rustle of Wings; The Other Tiger; Civilized; Stickeney and the Critic; The Word; Hermit on Bikini; Jezebel; D. Pl from Tomorrow; Potential; Eye for Iniquity
Alex Apostolides,PORTALS OF TOMORROW: The Altruists; The Hypnoglyph; Testament of Andros; Gratitude Gruaranteed; Rustle of Wings; The Other Tiger; Civilized; Stickeney and the Critic; The Word; Hermit on Bikini; Jezebel; D. Pl from Tomorrow; Potential; Eye for Iniquity
Alex Apostolides,PORTALS OF TOMORROW: The Altruists; The Hypnoglyph; Testament of Andros; Gratitude Gruaranteed; Rustle of Wings; The Other Tiger; Civilized; Stickeney and the Critic; The Word; Hermit on Bikini; Jezebel; D. Pl from Tomorrow; Potential; Eye for Iniquity
Alex Kirs,"The Magazine of FANTASY AND SCIENCE FICTION (F&SF): March, Mar. 1965 ('The Doors of His Face, The Lamps of His Mouth')"
Alex Kirs,"The Magazine of FANTASY AND SCIENCE FICTION (F&SF): March, Mar. 1965 ('The Doors of His Face, The Lamps of His Mouth')"
Alex Kirs,"The Magazine of Fantasy & Science Fiction, Vol.28 No.3, March 1965"
Alexander Blade,FANTASTIC ADVENTURES SEPTEMBER 1950
Alexander Blade,FANTASTIC ADVENTURES SEPTEMBER 1950 VOLUME 12 NUMBER 9
Alexander C. Irvine,A Scattering of Jades
Alexander Pope,"Out of the Best Books: An Anthology of Literature, Volume 4 - The World Around Us"
Alexander Winston,"American Heritage: The Magazine of History; April 1967 (Volume XVIII, Number 3)"
Alexei,FANTASTIC Stories: July 1973
Alexei,"FANTASTIC Stories: August, Aug. 1972"
Alexei,"FANTASTIC Stories: August, Aug. 1972"
Alexei,"FANTASTIC Stories: August, Aug. 1972"
Alexei,FANTASTIC Stories: July 1973
Alexei,"FANTASTIC Stories: August, Aug. 1972"
Alexei,"The Magazine of FANTASY AND SCIENCE FICTION (F&SF): March, Mar. 1972"
Alfred,A Hearse of a Different Color
Alfred,A Hearse of a Different Color
Alfred / Derleth Bester,Magazine of Fantasy and Science Fiction August 1952 (Aug.)
Alfred Bester,Space Odysseys : The Sentinel; Galactic Patrol; The Lake of the Gone Forever; Reason; Time Is the Traitor; The Impossible Planet; The Unfinished; And I Awoke and Found Me Here on the Cold Hill's Side; The Empress of Mars; I'm Going to Get You
Alfred Bester,The Human Equation: Short Novels of Tomorrow
Alfred Coppel,TOPS IN SCIENCE FICTION: Spring 1953
Alfred Coppel,TOPS IN SCIENCE FICTION: Spring 1953
Alfred Coppel,TOPS IN SCIENCE FICTION: Spring 1953
Alfred Coppel,AMAZING Stories: June 1950
Alfred H. Bill,The Wolf In The Garden
Alfred Hitchcock,Behind the Death Ball : Perfect Shot; The Amateur Philologist; The Glint; The Seventh Man; Voodoo Doll; A Friendly Exorcise; Many Women Too Many; Till Death; The Hitchhikers; Store Cop; Doom Signal; See What's in the Bag
Alfred Hitchcock,GAMES KILLERS PLAY
Alfred Hitchcock,Daring Detectives : The Day the Children Vanished; Through a Dead Man's Eye; The Issappearance of Mr. Davenheim; Green Ice; The Grave Grass Quivers; The Case of the Irate Witness; Adventure of the Grice-Paterson Curse; The Headmaster; The Adventure of t
Alfred Hitchcock,SKULL SESSION; Alfred Hitchcock's
Alfred Hitchcock,Alfred Hitchcock's Daring Detectives: Exciting Stories of Great Feats of Detection
Alfred Hitchcock,Behind the Death Ball : Perfect Shot; The Amateur Philologist; The Glint; The Seventh Man; Voodoo Doll; A Friendly Exorcise; Many Women Too Many; Till Death; The Hitchhikers; Store Cop; Doom Signal; See What's in the Bag (Dell Books #3497)
Alfred Hitchcock,ALFRED HITCHCOCK'S COFFIN CORNER
Alfred Hitchcock (Richard Hardwick,"ALFRED HITCHCOCK Mystery Magazine: October, Oct. 1962"
Alfred Jr. Coppel,Planet Stories. Fall 1949. Vol. IV. No. 4
Alfred L. Hampson,Poems by Emily Dickinson
Alfred L. Hampson,Poems by Emily Dickinson
Alfred Leete Hampson,The Poems of Emily Dickinson
Alfred Lord Tennyson,"Out of the Best Books: An Anthology of Literature, Volume 4 - The World Around Us"
Algernon Blackwood,"Weird Tales ( Pulp / Magazine ) March 1948 Volume 40 # 3 (inc, October Game; Ghost Hunt; Catnip; Roman Remains, etc)"
Algernon Blackwood,Stories from Sleep No More (inc. Count Magnus; Cassius; The Occupant of the Room; The Return of the Sorcerer; Johnson Looked Back; The Hand of the O'Mecca; 'He Cometh and He Passeth By!'; Thus I Refute Beelzy; The Mannikin )
Algernon Blackwood,More Little Monsters: A Manor Science Fiction Great (inc.Doll That Does Everything; Friends?; Twilight Play; Shadowy Third; Transfer; Rosy Future Roderick; Brenda; Mr George; Little Witch Elm Street; Little Jimmy; Tooth Fairy; Robbie David & Dahl )
Algernon Blackwood,STORIES FROM SLEEP NO MORE. - with 9 Short Stories. (Bantam Book # H3425 );.
Algernon Blackwood,SOMEONE IN THE DARK. - with 19 Short Stories (Paperback edition).
Algernon Blackwood,Night's Yawning Peal
Algernon Blackwood,Tales of the Occult
Algernon Blackwood,Dudley and Gilderoy
Algernon Blackwood,Great Ghost Stories (Watermill Classics)
Algernon Blackwood,Canine Classics
Algernon Blackwood,Great Ghost Stories (Watermill Classics)
Algernon Blackwood,Great Ghost Stories (Watermill Classics)
Algernon Blackwood,Great Ghost Stories (Watermill Classics)
Algernon Blackwood Arthur Conan Doyle,Drakula's Brood
Algis Budrys,"IF Worlds of Science Fiction: April, Apr. 1967 ('The Road to the Rim')"
Algis Budrys,NO LIMITS
Algis Budrys,Worlds of IF Science Fiction January 1967 Vol. 17 No. 1
Algis Budrys,"IF Worlds of Science Fiction: April, Apr. 1967 ('The Road to the Rim')"
Algis Budrys,"IF Worlds of Science Fiction: April, Apr. 1967 ('The Road to the Rim'; 'The Iron Thorn')"
Algis Budrys,"IF Worlds of Science Fiction: January, Jan. 1967 ('The Iron Thorn'; 'Snow White and the Giants')"
Algis Budrys,"IF Worlds of Science Fiction: April, Apr. 1967 ('The Road to the Rim')"
Algis Budrys,Fantastic Universe Science Fiction June 1956
Algis Budrys,"IF Worlds of Science Fiction: February, Feb. 1967 ('The Iron Thorn')"
Algis Budrys,NO LIMITS
Algis Budrys,"IF Worlds of Science Fiction: January, Jan. 1967 ('The Iron Thorn'; 'Snow White and the Giants')"
Algis Budrys,"IF Worlds of Science Fiction: February, Feb. 1967 ('The Iron Thorn')"
Algis Budrys,NO LIMITS
Algis Budrys,NO LIMITS
Algis Budrys,"IF Worlds of Science Fiction: January, Jan. 1967 ('The Iron Thorn'; 'Snow White and the Giants')"
Algis J. Budrys,The Best Science Fiction Stories and Novels: Ninth Series
Algis J. Budrys,The Best Science Fiction Stories and Novels: Ninth Series
Alice Eleanor Jones,The Magazine of FANTASY AND SCIENCE FICTION (F&SF): June 1955
Alice-Mary Schnirring,"Weird Tales, the Unique Magazine ( Pulp ) /volume 36, # 9, January 1943 ( Two Moons of Tranquillia; Eager Dragon; Quest of a Noble Tiger; Repayment; McElwin's Glass; Seventh Sister; Bindings Deluxe; Say a Prayer for Harvey; One-Man Boat; The Statue, etc"
Alistair Maclean,Heroic War Stories
Alistair Maclean,Heroic War Stories
Allan Masterson,"WEIRD TALES: January, Jan. 1951"
Allen J. Hubin,Chronicles of Solar Pons
Allen J. Hubin,The Chronicles of Solar Pons - w/ Dust Jacket!
Allison V Harding,"Weird Tales ( Pulp / Magazine ) March 1948 Volume 40 # 3 (inc, October Game; Ghost Hunt; Catnip; Roman Remains, etc)"
Allison V. Harding,"WEIRD TALES: September, Sept. 1949"
Allison V. Harding,"WEIRD TALES: September, Sept. 1949"
Allison V. Harding,"WEIRD TALES: November, Nov. 1946"
Allison V. Harding,"WEIRD TALES: September, Sept. 1949"
Allison V. Harding),"WEIRD TALES: January, Jan. 1951"
Alma Flor Ada,Daniel's Mystery Egg (Green Light Readers Level 2)
Alois Piringer,"Satellite Science Fiction - August 1958 - Vol. 2, No. 6"
Alphajuri,"FANTASTIC Stories: February, Feb. 1975"
Alva Mitchell,Modern Graphics Communication (2nd Edition)
Alva Mitchell,Modern Graphics Communication (2nd Edition)
Alva Mitchell Frederick E. Giesecke,Technical Drawing Custom Edition
Alvin Redman,The Wit and Humor of Oscar Wilde (Dover Humor)
Alvin Taylor,WEIRD TALES (Pulp Magazine) May 1952; The Lamia in the Penthouse cover/story by Thorp McClusky; The Night Road by August Derleth; Father's Vampire by Alvin Taylor and Len J. Moffatt;
Alyssa Harad,Emma
Alyssa Harad,Emma
Amazing (A. Bertram Chandler,"AMAZING Science Fiction: January, Jan. 1978"
Amazing (A. Bertram Chandler,"AMAZING Science Fiction: January, Jan. 1978"
Amazing (A. Bertram Chandler,"AMAZING Science Fiction: January, Jan. 1978 ('A Forbidden World')"
Amazing (Charles Cloukey,"AMAZING Stories: December, Dec. 1967 ('Santaroga Barrier')"
Amazing (Charles Cloukey,"AMAZING Stories: December, Dec. 1967 ('Santaroga Barrier')"
Amazing (Charles Cloukey,"AMAZING Stories: December, Dec. 1967 ('Santaroga Barrier')"
Amazing (Charles Cloukey,"AMAZING Stories: December, Dec. 1967 ('Santaroga Barrier')"
Amazing (Craig Browning,AMAZING Stories: June 1950
Amazing (Kate Wilhelm,"AMAZING Science Fiction Stories: September, Sept. 1960"
Amazing (Robert Moore Williams,AMAZING Stories: July 1941
Ambrose,The Best War Stories
Ambrose / Illustrated By Ferebe Streett Bierce,The Devil's Dictionary
Ambrose Bierce,GHOST AND HORROR STORIES OF
Ambrose Bierce,Sardonic Humor of Ambrose Bierce
Ambrose Bierce,MAGAZINE OF HORROR #24
Ambrose Bierce,In The Midst of Life
Ambrose Bierce,"DEVIL'S DICTIONARY, THE: A SELECTION OF THE BITTER DEFINITIONS OF AMBROSE BIERCE"
Ambrose Bierce,The Stories & Fables of Ambrose Bierce
Ambrose Bierce,The Monk and the Hangman's Daughter
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,The Monk and the Hangman's Daughter
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,The Sardonic Humor of Ambrose Bierce
Ambrose Bierce,The Monk and the Hangman's Daughter
Ambrose Bierce,Horseman in the Sky and An Occurrence at Owl Creek Bridge
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,Das Spukhaus. Gespenstergeschichten
Ambrose Bierce,In the Midst of Life and other Stories
Ambrose Bierce,Tales of Soldiers and Civilians
Ambrose Bierce,THE MONK AND THE HANGMAN'S DAUGHTER
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,The Monk and the Hangman's Daughter
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,"EEN DOZIJN DIERENFABELS, IN VERTALING EN VRIJE BEWERKING VAN F. CAN LEEUWEN (OUDE EN NIEUWE VERHALEN EN FABELS UIT HET DIERENRIJK)"
Ambrose Bierce,Die Geschichte eines Gewissens und andere Erzählungen
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,The Monk And The Hangman's Daughter
Ambrose Bierce,"DEVIL'S DICTIONARY, THE: A SELECTION OF THE BITTER DEFINITIONS OF AMBROSE BIERCE"
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,Ghost and Horror Stories of Ambrose Bierce
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,THE DEVIL'S DICTIONARY
Ambrose Bierce,The Monk and the Hangman's Daughter
Ambrose Bierce,In the Midst of Life
Ambrose Bierce,The Monk and the Hangman's Daughter And Other Stories
Ambrose Bierce,Mein Lieblingsmord und andere Erzählungen. Übertr. von Gisela Günther. Nachw. von Edouard Roditi
Ambrose Bierce,Tales of Soldiers and Civilians
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,The Monk and the Hangman's Daughter
Ambrose Bierce,Write It Right
Ambrose Bierce,The Monk and the Hangman's Daughter
Ambrose Bierce,Devil's (The) Dictionary
Ambrose Bierce,Collected Writings of Ambrose Bierce
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,Civil War Stories
Ambrose Bierce,Ghost and Horror Stories (Paperback)
Ambrose Bierce,Monk & The Hangmans Daughter
Ambrose Bierce,The Devil's Dictionary : American Century Series
Ambrose Bierce,The Monk And The HangmanÕs Daughter
Ambrose Bierce,The Monk and the Hangman's Daughter
Ambrose Bierce,The Sardonic Humor of Ambrose Bierce
Ambrose Bierce,Tales of Soldiers and Civilians
Ambrose Bierce,Stories and Fables
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,Mein Lieblingsmord. Erzählungen. Aus dem Amerikanischen von Gisela Günter. (insel tb 39). 33.-39. Tsd. Mit einem Nachwort von Edouard Roditi. Mit Zeichnungen. Sauberes TB
Ambrose Bierce,The Sardonic Humor of Ambrose Bierce
Ambrose Bierce,"CHRISTOPHER LEE'S TREASURY OF TERROR - Great Picture Stories of Supernatural Horror #R-1498 [Pyramid Books; New York, 1966]"
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,The Monk and the Hangman's Daughter
Ambrose Bierce,Tales of Haunted Houses
Ambrose Bierce,The Monk and the Hangman's Daughter.
Ambrose Bierce,Tales of Soldiers and Civilians
Ambrose Bierce,DIABOLICAL DEFINITIONS.
Ambrose Bierce,The Monk and the Hangman's Daughter and Other Stories
Ambrose Bierce,Monk and Hangman's Daughter
Ambrose Bierce,The devil's dictionary (Forum books)
Ambrose Bierce,Mein Lieblingsmord. Mit einem Nachwort von Edouard Roditi
Ambrose Bierce,The Collected Writings
Ambrose Bierce,Write It Right
Ambrose Bierce,The Woman Who Lost Him and Tales of the Army Frontier
Ambrose Bierce,Twenty-one letters of Ambrose Bierce (1922)[HARDCOVER]
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,The Collected Writings of Ambrose Bierce
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,In the Midst of Life {Notes from the Editors}
Ambrose Bierce,In the Midst of Life: tales of soldiers and civilians
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,Diabolical Definitions
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,The Monk and the Hangman's Daughter
Ambrose Bierce,The Monk and the Hangman's Daughter
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,Ghost and Horror Stories of Ambrose Bierce
Ambrose Bierce,Ghost and Horror Stories of Ambrose Bierce
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,The Monk And The Hangman's Daughter ( The Travellers' Library 34 )
Ambrose Bierce,Monk and the Hangman's Daughter
Ambrose Bierce,"The World's Best Fifty Short Novels, Vol. 1"
Ambrose Bierce,The Monk and the Hangman's Daughter
Ambrose Bierce,The Collected Writings of Ambrose Bierce
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,Write It Right: A Little Blacklist of Literary Faults (Paperback)
Ambrose Bierce,In The Midst Of Life & Other Stories ( Tales of Soldiers and Civilians )
Ambrose Bierce,Aus dem Wörterbuch des Teufels
Ambrose Bierce,Can Such Things Be? Tales of Horror and the Supernatural
Ambrose Bierce,"Tales of soldiers & civilians,"
Ambrose Bierce,Der Mönch und die Henkerstochter. TB
Ambrose Bierce,Ghost and Horror Stories of Ambrose Bierce
Ambrose Bierce,THE MONK AND THE HANGMAN'S DAUGHTER
Ambrose Bierce,The devil's dictionary
Ambrose Bierce,Riders of the Flood
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,The Frankenstein Reader
Ambrose Bierce,The Sardonic Humor of Ambrose Bierce
Ambrose Bierce,The Enlarged Devil's Dictionary (Penguin Modern Classics)
Ambrose Bierce,The Stories and Fables of Ambrose Bierce
Ambrose Bierce,"Devil's Dictionary, The"
Ambrose Bierce,The devil's dictionary (American century series)
Ambrose Bierce,Write It Right A Little Blacklist of Literary Faults
Ambrose Bierce,The Monk and the Hangman's Daughter
Ambrose Bierce,Mein Lieblingsmord. Erzählungen. Aus dem Amerikanischen von Gisela Günther. Insel TB Nr. 39
Ambrose Bierce,IN THE MIDST OF LIFE (& other Stories)
Ambrose Bierce,The Monk & the Hangman's Daughter (& others)
Ambrose Bierce,The Monk & the Hangman's Daughter (& others)
Ambrose Bierce,DEVIL'S DICTIONARY .
Ambrose Bierce,"A Twist in the Tale (Selections: Dusk, The Necklace, An Occurance at Owl Creek, The Gift of the Magi)"
Ambrose Bierce,The Sardonic Humor of Ambrose Bierce
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,Ghost and Horror Stories of Ambrose Bierce
Ambrose Bierce,Can Such Things Be?
Ambrose Bierce,Fantastic Fables (Dover Thrift Editions)
Ambrose Bierce,"Ambrose Bierce's Write It Right: The Celebrated Cynic's Language Peeves Deciphered, Appraised, and Annotated for 21st-Century Readers"
Ambrose Bierce,A Cynic Looks at Life
Ambrose Bierce,The monk and the Hangman's Daughter
Ambrose Bierce,In the Midst of Life and Other Stories
Ambrose Bierce,Great Short Stories of the World
Ambrose Bierce,Stories and Fables
Ambrose Bierce,The Civil War Short Stories of Ambrose Bierce
Ambrose Bierce,Civil War Stories
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,The devil's dictionary
Ambrose Bierce,Mein Lieblingsmord
Ambrose Bierce,Ambrose Bierce's Civil War
Ambrose Bierce,In the Midst of Life and Other Tales
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,Fantastic Fables
Ambrose Bierce,The Civil War Short Stories of Ambrose Bierce REPRINT Edition
Ambrose Bierce,The Devil's Dictionary
Ambrose Bierce,Civil War Stories
Ambrose Bierce,The Civil War Short Stories of Ambrose Bierce REPRINT Edition
Ambrose Bierce,Est-ce possible?
Ambrose Bierce,The Stories and Fables of Ambrose Bierce
Ambrose Bierce,The devil's dictionary
Ambrose Bierce,An Occurrence at Owl Creek Bridge
Ambrose Bierce,The Collected Writings of Ambrose Bierce (With an introduction by Clifton Fadiman)
Ambrose Bierce,Heroic War Stories
Ambrose Bierce,Ghost and Horror Stories of Ambrose Bierce
Ambrose Bierce,Terror by Night (Wordsworth Mystery & Supernatural) (Tales of Mystery & the Supernatural)
Ambrose Bierce,"American Wit and Humor (The Pocket University, Volume VII, Parts I and II)"
Ambrose Bierce,Diabolical Definitions
